,sofifa_id,short_name,preferred_foot,overall,player_positions,weak_foot,skill_moves,work_rate,body_type,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed
100,175943,D. Mertens,Right,84,"CF, ST, CAM",4,4,High/Low,Unique,85.0,82.0,80.0,88.0,34.0,50.0,73,84,40,84,70,88,82,82,72,88,90,80,93,80,92,80,58,66,37,81,59,36,82,84,79,81,23,40,40,7,10,8,10,4,
101,181291,G. Wijnaldum,Right,84,"CM, CDM",4,4,High/High,Unique,77.0,75.0,80.0,86.0,79.0,79.0,72,75,78,87,73,85,78,73,81,88,78,76,84,86,88,78,81,93,74,73,75,80,79,79,74,86,79,80,70,16,6,14,12,6,
102,183711,J. Henderson,Right,84,"CDM, CM",3,3,High/High,Normal (170-185),66.0,74.0,83.0,79.0,78.0,81.0,82,73,65,85,71,78,80,74,87,83,67,66,69,85,68,77,78,86,78,75,83,81,78,80,64,82,79,81,76,7,13,7,9,13,
103,184134,Fernando,Right,84,"CDM, CM",3,3,Medium/Medium,Lean (170-185),66.0,62.0,75.0,74.0,83.0,82.0,62,54,74,84,56,71,65,53,79,78,65,67,70,83,62,76,76,82,81,68,85,85,59,76,54,78,84,85,83,7,5,9,3,5,
104,186345,K. Trippier,Right,84,"RB, RWB, RM",4,3,Medium/Medium,Normal (170-185),73.0,63.0,82.0,77.0,80.0,72.0,86,54,79,81,58,74,86,82,80,82,74,73,73,81,77,75,78,87,64,70,73,80,76,80,66,77,79,81,80,11,14,8,11,10,
105,192629,Iago Aspas,Left,84,"ST, RW",4,3,High/High,Lean (170-185),82.0,85.0,79.0,86.0,35.0,63.0,80,89,77,80,83,87,79,83,73,86,78,86,90,84,72,79,66,69,60,81,63,39,84,81,82,85,39,21,18,12,16,9,12,13,
106,193080,De Gea,Right,84,GK,3,1,Medium/Medium,Unique,0.0,0.0,0.0,0.0,0.0,0.0,17,13,21,48,13,18,21,19,43,38,57,58,63,83,43,57,67,43,55,12,38,30,12,61,29,63,25,21,13,86,79,76,79,87,57.0
107,197445,D. Alaba,Left,84,"CB, LB",4,3,Medium/Medium,Normal (170-185),77.0,70.0,81.0,80.0,83.0,76.0,80,60,74,85,67,77,77,85,80,84,78,77,76,88,77,82,81,75,76,78,74,85,73,78,79,85,86,83,82,5,7,14,15,9,
108,198706,Luis Alberto,Right,84,"CAM, CM, CF",3,4,Medium/Medium,Lean (170-185),60.0,76.0,86.0,84.0,57.0,59.0,69,77,49,92,76,85,86,79,90,91,61,59,69,74,83,78,53,75,64,76,29,59,76,92,56,78,58,58,52,6,8,6,12,11,
109,199434,D. Tadić,Left,84,"LW, CF, CAM",3,4,Medium/Medium,Unique,69.0,81.0,85.0,85.0,43.0,76.0,86,83,66,87,80,85,85,79,80,87,67,70,76,83,84,79,59,88,80,77,56,41,85,88,86,86,51,34,26,11,11,14,9,16,
110,199451,W. Ben Yedder,Right,84,ST,5,4,High/Low,Unique,82.0,84.0,77.0,87.0,39.0,70.0,74,88,74,82,84,87,82,76,66,87,83,81,91,86,91,84,78,75,69,74,62,44,90,80,85,85,34,33,26,6,13,9,7,7,
111,200458,L. Digne,Left,84,LB,2,3,High/Medium,Unique,79.0,69.0,80.0,80.0,80.0,76.0,88,60,71,81,68,78,83,83,73,84,81,77,74,83,78,83,94,86,69,76,76,82,73,75,60,81,78,83,84,6,12,9,6,13,
112,200647,J. Iličić,Left,84,"CF, ST",4,5,Medium/Medium,Lean (185+),75.0,86.0,84.0,86.0,40.0,67.0,82,85,58,86,83,88,85,83,77,88,76,74,83,80,73,88,34,65,74,89,58,46,85,87,78,80,41,32,26,13,13,8,12,6,
113,202811,E. Martínez,Right,84,GK,4,1,Medium/Medium,Stocky (185+),0.0,0.0,0.0,0.0,0.0,0.0,22,16,26,50,13,13,22,20,51,35,59,57,49,80,49,62,60,40,70,16,37,13,12,66,42,60,11,20,20,85,83,82,83,85,58.0
114,203263,H. Maguire,Right,84,CB,3,2,High/High,Stocky (185+),50.0,55.0,69.0,70.0,85.0,87.0,51,48,87,78,47,71,48,46,84,76,47,53,50,84,41,75,85,82,90,52,84,86,61,70,44,85,87,83,78,14,16,9,14,9,
115,204639,S. Savić,Right,84,CB,3,2,Medium/High,Normal (185+),64.0,35.0,57.0,58.0,87.0,76.0,35,34,84,73,27,47,34,28,72,67,60,67,59,83,45,43,86,53,83,31,86,87,29,55,37,80,90,86,83,14,13,14,13,12,
116,204923,M. Sabitzer,Right,84,"CM, CDM, CAM",4,3,High/High,Normal (170-185),78.0,84.0,81.0,80.0,67.0,78.0,74,81,60,84,82,79,76,78,81,82,75,81,75,86,80,88,71,85,76,88,77,66,83,83,72,80,71,70,59,11,13,14,15,13,
117,205988,L. Shaw,Left,84,LB,2,3,High/Medium,Stocky (170-185),79.0,54.0,79.0,80.0,81.0,80.0,85,44,78,82,56,80,83,54,69,82,76,81,75,82,77,70,83,80,79,54,84,79,78,81,44,83,83,83,79,10,12,13,7,7,
118,206517,J. Grealish,Right,84,"LW, LM, CAM",3,4,High/Medium,Unique,80.0,76.0,83.0,88.0,46.0,64.0,81,77,36,85,72,89,78,74,82,88,81,79,85,79,84,76,36,80,61,80,60,44,81,85,58,88,48,49,43,11,6,11,10,13,
119,207862,M. Ginter,Right,84,CB,3,2,Medium/Medium,Normal (185+),62.0,58.0,72.0,66.0,86.0,79.0,68,55,84,79,53,61,44,42,78,75,54,69,55,86,49,74,77,75,84,46,74,84,55,72,67,71,87,89,79,12,10,6,8,10,
120,207863,Felipe,Right,84,CB,3,2,Low/High,Normal (185+),61.0,41.0,58.0,62.0,85.0,84.0,45,39,83,73,44,57,32,30,69,64,55,66,66,81,52,46,89,68,90,41,89,85,34,50,47,75,86,85,82,9,11,14,9,7,
121,208418,Y. Carrasco,Right,84,"LM, ST",4,4,High/High,Lean (185+),88.0,81.0,78.0,85.0,45.0,67.0,81,81,53,79,70,88,81,79,73,85,89,88,87,80,73,85,71,80,61,82,65,43,80,77,81,79,44,47,35,9,11,9,10,10,
122,208574,F. Kostić,Left,84,"LM, LWB",2,3,High/High,Normal (170-185),88.0,77.0,82.0,83.0,68.0,80.0,91,75,59,80,70,85,79,80,75,82,89,88,76,82,79,85,67,90,77,78,80,63,79,81,64,80,69,72,68,13,14,12,12,13,
123,208670,H. Ziyech,Left,84,"RW, CAM",2,5,High/High,Unique,78.0,76.0,87.0,83.0,50.0,65.0,88,73,52,86,74,83,90,78,89,85,79,77,85,84,78,83,35,79,58,77,73,52,82,89,67,79,44,56,40,11,7,11,8,14,
124,209889,R. Guerreiro,Left,84,"LB, LM",2,4,High/Low,Normal (170-),75.0,77.0,85.0,88.0,76.0,58.0,84,77,43,88,79,88,85,82,82,87,84,67,88,86,90,79,53,79,50,80,52,83,79,85,44,86,79,79,78,12,6,8,11,8,
125,210243,Ricardo Pereira,Right,84,"RB, RM",4,3,High/High,Unique,83.0,67.0,78.0,82.0,80.0,75.0,82,66,67,82,59,81,78,52,77,83,82,83,79,83,82,74,75,84,69,64,79,79,77,76,61,81,80,84,83,16,12,15,11,11,
126,212188,T. Werner,Right,84,"ST, LW",4,3,High/Medium,Unique,91.0,81.0,70.0,82.0,35.0,70.0,69,81,76,79,84,82,70,58,55,84,93,89,82,87,76,85,75,83,65,77,63,37,88,68,78,79,39,20,19,9,9,8,15,9,
127,215698,M. Maignan,Right,84,GK,4,1,Medium/Medium,Normal (185+),0.0,0.0,0.0,0.0,0.0,0.0,18,15,17,55,16,32,28,16,46,40,49,51,39,82,55,64,74,39,78,20,30,25,15,60,15,65,23,16,19,83,81,85,84,86,50.0
128,216352,M. Brozović,Right,84,"CDM, CM",4,3,Medium/Medium,Lean (170-185),69.0,74.0,80.0,79.0,79.0,78.0,72,69,70,85,65,76,79,74,84,84,70,68,79,76,84,80,70,94,67,84,85,81,70,80,69,82,77,81,80,8,8,15,11,8,
129,216393,Y. Tielemans,Right,84,"CM, CDM",5,4,Medium/Medium,Normal (170-185),63.0,79.0,86.0,80.0,71.0,72.0,82,74,67,89,78,79,81,78,88,85,67,59,67,83,77,87,66,81,69,86,68,74,80,87,73,86,70,73,69,6,8,10,14,12,
130,216460,J. Giménez,Right,84,CB,3,2,Medium/High,Normal (185+),69.0,45.0,57.0,59.0,86.0,80.0,47,37,83,70,30,54,36,44,67,66,70,69,52,78,40,72,90,60,86,48,88,84,24,46,38,76,87,87,86,9,11,7,10,15,
131,216594,N. Fekir,Left,84,"CAM, RM, ST",4,4,High/Medium,Stocky (170-185),83.0,83.0,82.0,87.0,38.0,79.0,79,83,49,84,77,88,83,79,78,87,88,79,82,79,91,84,64,79,81,84,79,34,82,83,74,89,34,42,30,15,9,8,14,15,
132,222492,L. Sané,Left,84,"RM, LM",2,4,Medium/Low,Unique,90.0,81.0,79.0,85.0,38.0,68.0,83,81,72,81,85,87,83,82,64,84,91,89,84,79,79,87,64,68,70,78,63,34,84,82,71,80,36,32,35,8,12,9,9,14,
133,224232,N. Barella,Right,84,CM,3,3,High/High,Normal (170-),78.0,71.0,79.0,86.0,75.0,78.0,69,69,53,86,75,83,75,67,79,87,80,76,91,89,90,69,78,95,69,72,79,84,83,83,73,85,74,75,79,11,5,13,14,11,
134,224334,M. Acuña,Left,84,"LB, LM",3,4,High/High,Stocky (170-185),76.0,74.0,82.0,87.0,79.0,82.0,87,66,58,82,68,87,88,75,78,88,77,76,83,83,90,82,63,90,80,81,84,79,81,82,76,87,80,84,82,8,14,13,13,14,
135,228941,André Silva,Right,84,ST,3,4,Medium/Medium,Normal (185+),74.0,84.0,69.0,83.0,45.0,77.0,60,87,86,79,84,84,76,33,63,85,77,71,77,86,75,83,88,79,76,78,75,59,87,74,90,84,36,40,21,14,13,7,11,8,
136,230938,F. Kessié,Right,84,"CDM, CM",4,3,High/High,Normal (170-185),78.0,74.0,74.0,80.0,82.0,87.0,66,67,68,83,60,78,58,48,75,84,76,79,72,81,79,84,72,94,86,78,84,84,74,76,89,84,85,84,78,9,11,12,12,10,
137,232656,T. Hernández,Left,84,LB,3,3,High/Medium,Unique,93.0,71.0,76.0,81.0,77.0,82.0,84,68,74,78,66,83,69,64,68,79,92,94,78,84,75,80,68,90,79,72,82,78,80,74,50,80,74,79,80,12,10,7,7,7,
138,235790,K. Havertz,Left,84,"CAM, CF, CM",4,4,Medium/Medium,Unique,82.0,78.0,79.0,84.0,45.0,66.0,72,81,78,84,80,86,84,53,78,85,77,86,78,83,75,74,75,77,69,77,42,38,82,81,73,84,39,46,38,6,8,11,10,12,
139,237692,P. Foden,Left,84,"CAM, LW, CM",3,4,High/Medium,Lean (170-185),84.0,78.0,80.0,87.0,56.0,57.0,75,79,47,84,59,86,73,59,78,88,86,82,90,83,91,82,49,79,44,77,64,59,82,84,64,82,58,59,47,8,15,6,10,13,
140,135507,Fernandinho,Right,83,"CDM, CB",4,3,Medium/High,Lean (170-185),59.0,72.0,75.0,78.0,84.0,75.0,68,66,71,83,70,76,68,71,81,81,67,52,69,86,77,83,84,66,75,76,86,85,70,66,61,81,87,85,80,12,11,5,13,7,
141,169416,C. Vela,Left,83,"RW, LW, CAM",2,4,High/Low,Normal (170-185),80.0,82.0,78.0,84.0,31.0,67.0,78,85,67,81,82,84,84,71,66,85,81,80,80,83,83,76,66,69,70,84,57,37,84,81,72,83,31,22,14,8,14,8,13,10,
142,177413,A. Witsel,Right,83,"CDM, CM",4,4,Medium/Medium,Unique,61.0,72.0,81.0,79.0,82.0,79.0,69,71,84,90,77,78,71,68,83,81,60,61,71,85,70,75,78,76,82,71,75,83,73,79,76,90,82,80,80,5,7,7,10,7,
143,178750,Sergio Asenjo,Right,83,GK,3,1,Medium/Medium,Stocky (185+),0.0,0.0,0.0,0.0,0.0,0.0,24,14,13,39,15,15,23,22,39,14,59,54,62,80,58,59,73,41,73,13,20,22,12,46,15,64,24,15,14,85,83,78,81,83,57.0
144,179645,S. Kjær,Right,83,CB,3,2,Low/High,Normal (185+),67.0,55.0,64.0,59.0,85.0,78.0,50,55,81,76,37,50,52,69,72,70,63,71,57,79,53,78,81,65,82,41,82,85,31,55,61,69,87,85,81,6,10,13,10,15,
145,180930,E. Džeko,Right,83,ST,5,3,Medium/Medium,Lean (185+),66.0,83.0,72.0,78.0,45.0,76.0,63,85,83,77,77,78,65,54,78,86,64,67,62,80,55,86,64,74,86,78,58,50,90,74,67,86,54,28,16,9,11,13,15,15,
146,183907,J. Boateng,Right,83,CB,4,2,Medium/Medium,Stocky (185+),72.0,50.0,73.0,67.0,84.0,79.0,69,34,83,77,52,64,53,31,83,71,63,80,55,85,52,78,74,60,87,58,83,83,47,78,46,84,84,84,84,7,12,15,6,5,
147,184087,T. Alderweireld,Right,83,CB,3,2,Medium/Medium,Normal (185+),58.0,55.0,70.0,67.0,86.0,77.0,64,45,81,77,38,62,63,59,81,75,55,60,54,85,62,78,81,76,77,58,79,85,52,62,58,86,87,87,84,16,6,14,16,14,
148,184432,Azpilicueta,Right,83,"CB, RWB",3,2,Medium/Medium,Normal (170-185),66.0,55.0,76.0,72.0,84.0,76.0,80,46,77,79,51,68,68,58,80,77,69,63,67,86,73,68,83,77,70,60,87,84,62,72,66,78,85,85,84,13,9,10,6,5,
149,187961,Paulinho,Right,83,"CM, CAM, CDM",4,4,High/High,Normal (170-185),72.0,81.0,77.0,81.0,80.0,85.0,67,83,85,82,75,82,66,75,76,83,73,71,72,82,85,83,92,91,82,80,81,80,83,82,71,81,80,79,75,16,16,11,6,8,
150,189575,Muniain,Right,83,"CAM, RM, LM",3,4,High/Medium,Normal (170-),81.0,76.0,82.0,87.0,51.0,61.0,81,79,43,85,68,87,84,78,74,87,84,78,91,80,94,72,72,77,49,77,66,45,81,84,61,82,58,55,38,10,5,5,13,12,
151,190286,Canales,Left,83,"CM, CDM, LM",3,4,High/Medium,Lean (170-185),83.0,80.0,85.0,82.0,67.0,71.0,81,79,50,84,67,82,85,84,87,83,85,82,83,83,79,78,38,80,71,84,68,77,85,89,80,80,64,71,58,15,12,16,13,12,
152,190941,L. Hrádecký,Right,83,GK,3,1,Medium/Medium,Lean (185+),0.0,0.0,0.0,0.0,0.0,0.0,11,11,11,30,9,10,11,15,33,20,38,44,43,82,39,52,69,34,55,14,31,18,9,53,20,48,10,10,13,85,78,69,83,87,40.0
153,191043,Alex Sandro,Left,83,"LB, LM",3,3,High/Medium,Unique,81.0,65.0,77.0,79.0,78.0,79.0,84,55,76,81,68,79,78,59,71,80,78,83,78,80,77,78,79,83,77,72,80,76,70,70,60,80,76,80,80,7,7,9,12,5,
154,192563,B. Leno,Right,83,GK,3,1,Medium/Medium,Normal (185+),0.0,0.0,0.0,0.0,0.0,0.0,9,9,13,50,10,16,9,8,48,35,55,56,52,78,44,57,73,43,70,14,28,25,7,56,23,62,27,15,18,85,80,76,83,85,55.0
155,192774,K. Manolas,Right,83,CB,2,2,Low/Medium,Normal (185+),81.0,25.0,44.0,62.0,85.0,81.0,27,25,80,65,16,54,30,10,61,66,77,84,70,81,60,40,91,69,83,12,86,86,25,22,26,83,85,85,87,8,6,8,15,12,
156,192883,H. Mkhitaryan,Right,83,"CF, RM, RW",5,4,Medium/Medium,Normal (170-185),85.0,80.0,79.0,83.0,56.0,74.0,77,80,68,83,79,84,81,66,71,83,86,85,84,82,83,84,66,88,69,77,69,60,84,84,72,82,51,53,55,5,11,14,5,7,
157,193082,J. Cuadrado,Right,83,"RB, RM",3,5,High/Medium,Lean (170-185),90.0,75.0,77.0,87.0,76.0,72.0,84,70,67,81,70,90,80,69,69,85,91,89,94,82,81,84,80,78,66,80,78,73,75,72,65,74,75,80,83,5,5,13,6,9,
158,197061,J. Matip,Right,83,CB,2,2,Medium/Medium,Lean (185+),58.0,46.0,68.0,68.0,85.0,78.0,54,36,84,77,50,69,63,22,74,72,50,65,51,84,42,66,75,69,81,48,84,86,48,72,42,80,86,86,81,11,15,10,7,10,
159,197655,S. Coates,Right,83,CB,3,2,Medium/Medium,Normal (185+),68.0,49.0,55.0,63.0,84.0,87.0,17,55,82,74,48,65,39,19,72,70,65,70,37,77,31,50,57,80,94,30,84,82,49,60,72,79,85,86,85,16,13,15,16,13,
160,199845,F. Acerbi,Left,83,CB,3,3,Medium/High,Normal (185+),63.0,50.0,62.0,64.0,86.0,83.0,25,37,82,75,39,65,62,56,79,72,64,62,32,85,35,75,70,87,85,60,77,86,20,65,72,85,87,87,85,11,9,9,13,11,
161,199914,Allan,Right,83,"CDM, CM",3,4,Medium/High,Normal (170-185),72.0,71.0,77.0,82.0,80.0,79.0,72,73,56,83,56,81,68,49,80,82,77,68,78,84,86,73,64,92,70,69,89,78,77,77,53,85,82,87,82,13,13,5,5,8,
162,200610,K. Volland,Left,83,"ST, CF",4,3,High/High,Stocky (170-185),73.0,85.0,79.0,80.0,42.0,86.0,78,86,76,81,85,80,79,80,74,80,76,70,75,85,83,87,77,90,87,84,80,45,86,82,72,86,22,50,33,8,7,9,7,12,
163,201153,Morata,Right,83,ST,4,3,Medium/Medium,Unique,82.0,80.0,72.0,81.0,31.0,77.0,72,84,86,78,80,83,78,44,60,83,79,85,72,80,63,80,84,77,80,72,69,24,87,77,75,79,37,14,20,4,5,4,4,5,
164,201399,M. Icardi,Right,83,ST,4,3,Medium/Medium,Unique,69.0,83.0,65.0,77.0,36.0,69.0,47,87,85,76,85,76,76,52,54,80,70,68,68,84,75,85,91,67,73,71,58,22,91,72,82,83,45,24,20,13,9,5,7,9,
165,202884,L. Spinazzola,Right,83,"LWB, LB, LM",4,4,High/Medium,Lean (185+),92.0,64.0,73.0,80.0,78.0,71.0,84,60,69,78,59,83,66,41,64,80,94,91,80,82,69,68,69,81,66,68,71,80,77,72,59,69,82,77,75,11,13,12,15,14,
166,203574,J. Stones,Right,83,CB,4,3,High/Medium,Lean (185+),70.0,51.0,71.0,74.0,84.0,78.0,62,52,84,83,44,72,52,37,75,83,67,73,61,82,59,55,83,77,78,44,80,83,52,67,52,80,84,85,82,7,15,11,10,8,
167,203841,N. Pope,Right,83,GK,3,1,Medium/Medium,Lean (185+),0.0,0.0,0.0,0.0,0.0,0.0,11,14,11,32,14,15,13,12,35,24,50,47,36,78,42,56,72,37,75,15,36,21,13,45,22,63,14,15,14,81,83,75,83,84,49.0
168,204838,R. Jiménez,Right,83,ST,4,3,High/High,Normal (185+),72.0,82.0,76.0,81.0,47.0,82.0,73,84,85,81,82,84,75,51,75,82,63,80,75,82,65,84,74,82,84,74,81,53,84,78,92,81,45,38,30,7,11,13,14,10,
169,204935,J. Pickford,Left,83,GK,4,1,Medium/Medium,Normal (185+),0.0,0.0,0.0,0.0,0.0,0.0,17,19,15,55,20,14,18,16,56,40,53,44,55,80,55,65,77,45,70,13,45,24,18,69,45,65,21,20,12,83,78,87,80,86,49.0
170,205452,A. Rüdiger,Right,83,CB,3,2,Medium/High,Lean (185+),75.0,43.0,68.0,64.0,84.0,84.0,68,32,81,76,34,60,35,56,73,69,64,84,56,82,50,72,84,69,88,44,92,81,39,59,40,72,85,86,82,14,15,10,12,8,
171,205632,L. Ocampos,Right,83,"LW, RW",3,4,High/High,Normal (185+),81.0,84.0,78.0,83.0,63.0,84.0,79,86,77,80,81,85,80,65,72,84,80,82,79,85,61,84,80,91,81,80,82,72,84,79,79,82,58,61,55,11,8,15,12,7,
172,207410,M. Kovačić,Right,83,"CM, CDM",4,4,High/High,Normal (170-185),70.0,69.0,83.0,88.0,69.0,70.0,73,61,42,90,76,89,79,70,82,89,77,65,87,81,84,79,75,79,63,75,77,74,72,84,59,81,70,73,66,9,5,6,7,7,
173,209989,T. Partey,Right,83,"CM, CDM",3,3,Medium/High,Normal (185+),69.0,71.0,82.0,81.0,80.0,84.0,74,66,68,87,56,84,69,70,85,83,63,74,75,82,50,86,83,83,84,78,84,81,70,85,49,86,80,84,80,11,13,9,9,7,
174,211688,Gayà,Left,83,"LB, LWB, LM",3,4,High/Medium,Lean (170-185),83.0,61.0,77.0,80.0,79.0,73.0,80,61,58,81,58,79,80,49,75,82,81,85,82,84,78,62,53,87,66,59,76,80,76,75,52,76,79,82,84,13,10,9,12,9,
175,213565,T. Lemar,Left,83,"LM, CM, RM",3,4,High/Medium,Lean (170-185),82.0,76.0,82.0,86.0,59.0,63.0,83,75,54,83,76,88,85,81,76,86,84,80,88,81,82,79,69,76,55,77,63,66,80,83,68,79,55,59,63,11,15,13,7,14,
176,213648,P. Højbjerg,Right,83,"CDM, CM",4,3,Medium/High,Normal (185+),60.0,71.0,76.0,76.0,81.0,82.0,66,65,65,83,60,76,70,74,80,80,58,61,65,82,64,84,65,88,78,79,87,82,65,73,51,82,84,84,72,9,7,12,11,11,
177,214997,Á. Correa,Right,83,"ST, RM",4,4,High/Medium,Normal (170-185),85.0,83.0,78.0,87.0,49.0,74.0,75,85,69,82,80,88,82,65,66,87,86,85,90,84,87,83,49,82,71,86,79,48,84,84,55,76,42,53,44,13,10,9,8,16,
178,215333,D. Zapata,Right,83,ST,4,3,High/Medium,Normal (185+),80.0,81.0,61.0,78.0,35.0,84.0,44,88,83,74,79,79,55,62,47,82,78,81,67,82,58,86,80,75,93,64,72,20,86,66,70,82,44,24,22,9,9,8,6,8,
179,216354,A. Kramarić,Right,83,"ST, CAM",4,4,Medium/Medium,Normal (170-185),71.0,86.0,76.0,86.0,30.0,71.0,76,87,69,81,85,87,79,78,63,86,76,67,84,84,86,84,72,76,68,85,73,21,86,74,91,83,35,20,26,8,14,14,7,15,
180,220651,Angeliño,Left,83,"LWB, LM",3,4,High/High,Normal (170-185),78.0,71.0,82.0,84.0,76.0,70.0,88,70,65,81,63,84,83,76,81,84,85,73,83,82,85,80,73,85,60,69,77,80,79,79,55,81,77,74,80,13,6,13,13,13,
181,220814,L. Hernández,Left,83,"LB, CB",3,2,Low/High,Unique,77.0,54.0,68.0,71.0,84.0,79.0,78,53,82,74,46,65,59,39,63,76,77,77,70,85,68,62,86,76,77,51,88,83,62,63,42,76,85,85,86,10,7,8,14,10,
182,220834,Marco Asensio,Left,83,"RW, LW",3,4,High/Medium,Normal (170-185),82.0,80.0,81.0,83.0,43.0,62.0,81,77,57,81,79,84,84,76,80,86,83,81,80,78,75,86,58,76,63,83,45,45,80,81,62,82,40,42,39,13,9,6,12,10,
183,223689,W. Weghorst,Right,83,ST,3,2,High/High,Normal (185+),63.0,83.0,59.0,70.0,52.0,86.0,42,87,92,76,83,65,40,37,43,79,59,66,62,85,44,86,79,83,89,74,85,34,88,67,71,83,44,67,30,11,9,14,16,12,
184,223697,R. Gosens,Left,83,"LWB, LB, LM",3,3,High/Medium,Normal (170-185),82.0,75.0,74.0,79.0,77.0,81.0,82,79,82,80,71,80,69,58,77,82,79,84,71,86,66,76,88,89,76,68,80,77,86,60,50,77,75,78,79,7,16,15,16,10,
185,225193,Merino,Left,83,CM,3,3,High/High,Normal (185+),74.0,78.0,81.0,82.0,82.0,81.0,77,79,81,84,58,83,80,69,82,84,73,75,76,84,72,84,81,84,79,78,81,84,78,83,58,80,80,84,76,9,12,9,13,14,
186,225850,P. Kimpembe,Left,83,CB,3,2,Medium/High,Normal (185+),81.0,42.0,68.0,70.0,83.0,86.0,59,31,80,80,33,63,50,32,75,78,80,81,69,80,60,70,79,81,87,37,90,84,47,64,57,80,81,86,84,7,8,14,15,9,
187,228618,F. Mendy,Left,83,LB,5,4,High/High,Unique,92.0,64.0,76.0,79.0,78.0,84.0,78,63,72,80,50,80,72,35,78,78,91,92,81,82,78,69,79,89,83,64,82,79,80,75,49,78,77,81,80,7,16,9,10,9,
188,229880,A. Wan-Bissaka,Right,83,RB,2,4,Medium/High,Unique,85.0,52.0,69.0,79.0,81.0,75.0,73,46,51,76,43,80,74,45,58,76,82,88,84,83,72,70,67,81,72,46,78,84,70,66,44,76,78,87,92,9,8,6,8,8,
189,230481,Ronaldo Cabrais,Right,83,"CAM, RM",4,4,Medium/Low,Normal (170-185),88.0,77.0,83.0,84.0,35.0,72.0,83,74,64,83,76,85,86,78,82,83,90,87,86,84,71,82,69,88,68,78,62,40,82,83,77,81,24,35,33,12,12,13,15,13,
190,230658,Arthur,Right,83,CM,3,4,Medium/Medium,Unique,69.0,67.0,83.0,88.0,72.0,70.0,79,59,51,88,69,87,83,60,85,90,71,67,85,84,90,76,69,79,66,74,70,76,74,80,69,88,74,73,71,6,13,13,11,12,
191,230666,Gabriel Jesus,Right,83,ST,3,4,High/Medium,Unique,84.0,81.0,72.0,86.0,39.0,73.0,66,84,77,77,77,86,76,54,66,86,87,82,91,86,87,82,79,79,69,76,73,32,87,77,75,79,45,30,28,13,8,6,6,15,
192,231443,O. Dembélé,Left,83,RW,5,5,High/Medium,Unique,93.0,77.0,77.0,86.0,36.0,56.0,81,75,43,78,76,89,82,64,76,84,94,93,89,78,80,83,58,68,51,76,54,36,77,76,75,80,42,30,33,6,6,14,10,13,
193,233064,M. Mount,Right,83,"CAM, CM, RW",4,3,High/High,Lean (170-185),74.0,79.0,84.0,83.0,55.0,65.0,82,79,59,86,75,82,81,83,83,85,77,71,80,84,76,81,54,86,54,82,68,59,81,83,60,84,54,57,41,11,12,13,8,12,
194,234642,É. Mendy,Right,83,GK,2,1,Medium/Medium,Lean (185+),0.0,0.0,0.0,0.0,0.0,0.0,10,5,10,39,9,13,13,14,46,31,36,33,48,80,27,59,39,35,72,9,22,13,6,44,13,57,10,11,13,83,82,78,81,84,35.0
195,235805,F. Chiesa,Right,83,"RW, LW, RM",4,4,High/Medium,Normal (170-185),91.0,81.0,74.0,85.0,48.0,73.0,73,79,50,78,80,89,78,52,72,82,91,91,87,83,81,86,53,85,71,84,69,30,81,75,62,78,65,44,44,6,7,8,9,7,
196,239053,F. Valverde,Right,83,CM,4,3,High/High,Unique,86.0,74.0,78.0,79.0,77.0,80.0,66,69,59,85,70,79,70,66,84,82,82,90,76,84,68,80,62,86,79,81,81,81,76,80,59,82,79,80,76,6,10,6,15,8,
197,241486,J. Koundé,Right,83,CB,3,2,High/High,Normal (170-185),81.0,45.0,64.0,72.0,84.0,78.0,45,47,79,80,32,69,42,26,75,74,81,81,71,85,74,48,88,76,79,40,75,86,47,62,43,82,85,85,83,11,10,8,14,13,
198,242444,João Félix,Right,83,"CF, ST",4,5,Medium/Medium,Unique,82.0,79.0,76.0,86.0,40.0,68.0,73,79,69,80,81,86,82,64,67,87,81,83,86,83,79,80,73,75,64,80,68,38,84,82,68,84,30,42,35,13,12,14,13,14,
199,120533,Pepe,Right,82,CB,3,2,Medium/High,Lean (185+),80.0,51.0,60.0,61.0,82.0,87.0,46,46,81,73,23,58,44,47,75,60,79,81,62,81,48,63,89,82,86,56,94,78,40,48,57,80,86,82,81,8,15,5,9,10,
200,157481,Raúl Albiol,Right,82,CB,3,2,Low/High,Lean (185+),40.0,41.0,62.0,63.0,86.0,73.0,38,27,77,74,31,59,53,45,72,71,48,34,49,82,53,65,76,51,80,53,81,86,30,64,37,75,89,87,85,8,6,5,9,8,
201,164835,Ł. Fabiański,Right,82,GK,2,1,Medium/Medium,Normal (185+),0.0,0.0,0.0,0.0,0.0,0.0,14,13,11,20,17,14,18,12,32,22,50,47,53,75,44,53,69,25,65,20,43,16,15,52,22,63,14,12,13,82,82,71,83,82,49.0
